the_geom,BIN,CNSTRCT_YR,NAME,LSTMODDATE,LSTSTATYPE,DOITT_ID,HEIGHTROOF,FEAT_CODE,GROUNDELEV,SHAPE_AREA,SHAPE_LEN,BASE_BBL,MPLUTO_BBL,GEOMSOURCE
"MULTIPOLYGON (((-73.94117951434882 40.789937824530284, -73.94127154306092 40.78980961043031, -73.94135116067577 40.78984262190898, -73.94125913207137 40.78997083607193, -73.94117951434882 40.789937824530284)))",1052769,1920,,08/22/2017 12:00:00 AM +0000,Constructed,648833,47.71,2100,8,1336.35721610314,156.65139347018,1016770038,1016770038,Photogramm
"MULTIPOLYGON (((-73.73259708115972 40.664660982079035, -73.7326488009898 40.66463319697173, -73.73266512351147 40.66465081486061, -73.73267439965348 40.66464583222667, -73.73266872055912 40.66463970359651, -73.73275471594079 40.66459350320585, -73.73279017173978 40.66463177032757, -73.73281233277164 40.66461986469504, -73.73283406126207 40.66464331607842, -73.73266490998287 40.66473418992649, -73.73259708115972 40.664660982079035)))",4289354,1925,,08/22/2017 12:00:00 AM +0000,Constructed,637260,32.5443,2100,19,1533.39912885012,185.61060024932,4136130032,4136130032,Photogramm
"MULTIPOLYGON (((-73.94368863929961 40.61316799725634, -73.94375439487689 40.613124609016374, -73.94379503100316 40.613160374184744, -73.94379227852818 40.61316219009078, -73.9438625162858 40.613224009179206, -73.94384972105418 40.61323245252061, -73.94386956684774 40.61324991971862, -73.94381936013275 40.61328304788112, -73.94368863929961 40.61316799725634)))",3254506,1925,,08/22/2017 12:00:00 AM +0000,Constructed,675704,32.25,2100,17,1260.76070368188,159.18803571379,3076910009,3076910009,Photogramm
"MULTIPOLYGON (((-73.79747683797102 40.77005674304061, -73.79752300365273 40.77006025330349, -73.79754441501017 40.77006188122119, -73.7975397554338 40.770097300729745, -73.79750531677233 40.77009468277371, -73.79747217954085 40.77009216344906, -73.79747683797102 40.77005674304061)))",4483379,1940,,08/17/2017 12:00:00 AM +0000,Constructed,949114,7.82329996,5110,73,243.96497309859,63.56071981019,4049210056,4049210056,Photogramm
"MULTIPOLYGON (((-73.88298274971864 40.815172786549596, -73.88303061771829 40.81516544383562, -73.88307497695028 40.815332367272404, -73.88302055608918 40.81534071551601, -73.88298282830014 40.81534650255199, -73.88293846929149 40.81517957817957, -73.88298274971864 40.815172786549596)))",2098658,0,,08/22/2017 12:00:00 AM +0000,Constructed,441521,18.4,2100,23,1614.46621895173,176.13006026161,2027640025,2027640025,Photogramm
"MULTIPOLYGON (((-73.8849214204111 40.703205274728404, -73.88511494543702 40.70315901151108, -73.88513601795553 40.703210066385694, -73.88494249751206 40.70325633954846, -73.8849214204111 40.703205274728404)))",4089564,1910,,08/22/2017 12:00:00 AM +0000,Constructed,802597,27.77,2100,84,1096.6725368936,151.48381123581,4036820076,4036820076,Photogramm
"MULTIPOLYGON (((-74.20642182114771 40.538538536949055, -74.20651677084146 40.5385122589502, -74.2065676137164 40.53861918733752, -74.2064838382775 40.538642372675795, -74.20647266389068 40.538645465378174, -74.20646496392114 40.53862926969048, -74.20642182114771 40.538538536949055)))",5085003,1950,,08/22/2017 12:00:00 AM +0000,Constructed,674538,14.87,2100,116,1163.41075524675,139.02979031685,5069300010,5069300010,Photogramm
"MULTIPOLYGON (((-73.88360588027689 40.66394982085136, -73.8836949813808 40.66391063402731, -73.88372831849586 40.663954588637, -73.88371297696999 40.6639613351106, -73.88362434328673 40.66400031620296, -73.88358466094509 40.66401776859118, -73.88355870349947 40.66402918428647, -73.88352536645732 40.66398523052855, -73.88354351997499 40.663977246915024, -73.88357393678264 40.66396386990816, -73.88360588027689 40.66394982085136)))",3096942,1930,,08/22/2017 12:00:00 AM +0000,Constructed,153676,25.41,2100,15,1004.89879509075,145.66686448966,3043100053,3043100053,Photogramm
"MULTIPOLYGON (((-73.92745352676555 40.68188163964459, -73.92744969072672 40.68186307131969, -73.92748263037335 40.68185912621822, -73.92747950152771 40.681843978493845, -73.92751442040354 40.6818397968948, -73.92753993258768 40.68196326809001, -73.9275463809533 40.681994479478135, -73.92752391361884 40.68199716957374, -73.92751191529119 40.68201693731266, -73.92748221594928 40.68202049364141, -73.92747961660979 40.682007911816655, -73.92745352676555 40.68188163964459)))",3047568,1899,,08/22/2017 12:00:00 AM +0000,Constructed,615727,32.5,2100,59,1104.81440807857,162.32612538841,3016820024,3016820024,Photogramm
"MULTIPOLYGON (((-73.85303573370942 40.72070244764096, -73.85300521282521 40.72075170534611, -73.85297345627859 40.720740314757656, -73.85300397717907 40.72069105796133, -73.85303573370942 40.72070244764096)))",4476678,1945,,08/17/2017 12:00:00 AM +0000,Constructed,877280,9.87,5110,57,193.0814500082,59.14401677,4031900037,4031900037,Photogramm
"MULTIPOLYGON (((-73.98615180595704 40.60466626003313, -73.98621349447608 40.604655788076485, -73.98622204977956 40.604685064167825, -73.98616036123481 40.604695536129014, -73.98615180595704 40.60466626003313)))",3416879,1925,,08/17/2017 12:00:00 AM +0000,Constructed,1214329,11.35770745,5110,20,191.76734762079,56.95325282306,3066430012,3066430012,Photogramm
"MULTIPOLYGON (((-73.94196670553616 40.7204626867654, -73.9419887397936 40.720591031330116, -73.94199091955018 40.720603732318736, -73.94191172389603 40.720611603368255, -73.94188672459168 40.72046597830934, -73.9419659188914 40.720458108176764, -73.94196670553616 40.7204626867654)))",3069745,1980,,08/22/2017 12:00:00 AM +0000,Constructed,422,27.69,2100,32,1184.58114889373,151.29030120505,3028280021,3028280021,Photogramm
"MULTIPOLYGON (((-73.74592976880024 40.70636416255587, -73.74597780047526 40.70635419450014, -73.74599589416357 40.706404683086674, -73.74594786363477 40.70641465205302, -73.74592976880024 40.70636416255587)))",4584014,1925,,08/17/2017 12:00:00 AM +0000,Constructed,1222193,10.38,5110,64,263.17855636753,65.73938395753,4111230015,4111230015,Photogramm
"MULTIPOLYGON (((-73.81465615213894 40.72203175351341, -73.8146832626113 40.722023286418285, -73.81472116395034 40.72201144985847, -73.81472857069404 40.72202517836837, -73.81475285341887 40.722017595511325, -73.8147818186628 40.72207128197844, -73.81480180987138 40.72210833326289, -73.81471251640653 40.72213621981855, -73.81465615213894 40.72203175351341)))",4144624,1945,,08/22/2017 12:00:00 AM +0000,Constructed,666170,25.06,2100,71,1061.43627104335,135.79510249569,4066870032,4066870032,Photogramm
"MULTIPOLYGON (((-74.02542897909645 40.631550320574, -74.02547309604628 40.63144156948927, -74.02553829047606 40.63145692058969, -74.02549417244028 40.63156567169949, -74.02546981625102 40.63155993718684, -74.02545788754912 40.63156633531736, -74.02543784488013 40.63156161562862, -74.02542897909645 40.631550320574)))",3148277,1901,,08/22/2017 12:00:00 AM +0000,Constructed,413263,30.51,2100,76,813.79513472245,123.62329926418,3059290036,3059290036,Photogramm
"MULTIPOLYGON (((-73.82934382605853 40.685911550059814, -73.82957163736312 40.68584588170796, -73.82959679877226 40.685896463999136, -73.82952556704862 40.685916996506634, -73.82952154669016 40.68590891382805, -73.82936496697981 40.685954048815866, -73.82934382605853 40.685911550059814)))",4201893,1910,,08/22/2017 12:00:00 AM +0000,Constructed,741877,24.47,2100,41,1185.06326192082,174.52917821811,4095180033,4095180033,Photogramm
"MULTIPOLYGON (((-73.75484173598727 40.71545550567058, -73.75497798357135 40.71539659145202, -73.75500899237989 40.71543810989594, -73.75487274473504 40.71549702505138, -73.75484173598727 40.71545550567058)))",4224664,1935,,08/22/2017 12:00:00 AM +0000,Constructed,440165,25.86,2100,68,755.84463940145,121.68317325238,4105470030,4105470030,Photogramm
"MULTIPOLYGON (((-73.78811774784845 40.6847627346571, -73.78809051910395 40.68472612985261, -73.78804167210048 40.68466046608001, -73.78806210476665 40.68465165794172, -73.78805863463114 40.684646992278125, -73.788111518594 40.684624194939325, -73.78814959777132 40.68460778019694, -73.78815022442062 40.68460862333357, -73.78820050619763 40.684676215905974, -73.78823185181705 40.684718353830014, -73.7881415306106 40.684757289798696, -73.78813882257502 40.68475364942791, -73.78811774784845 40.6847627346571)))",4264456,1960,,08/22/2017 12:00:00 AM +0000,Constructed,210210,24.98,2100,20,1620.77206170634,163.60178690613,4121930072,4121930072,Photogramm
"MULTIPOLYGON (((-73.92599389750947 40.661438676270826, -73.92611063322983 40.66136218308475, -73.92620840488443 40.661298116452635, -73.92625946509338 40.661343303803704, -73.92615180618826 40.661413849652774, -73.92604495768065 40.66148386371633, -73.92599389750947 40.661438676270826)))",3099900,1930,,08/22/2017 12:00:00 AM +0000,Constructed,497960,26.31,2100,38,1705.22280811875,200.46375130922,3046110022,3046110022,Photogramm
"MULTIPOLYGON (((-73.99058371175799 40.765228408841374, -73.99065260475987 40.765133863334626, -73.9907162196705 40.76516066027286, -73.99064732673129 40.76525520491675, -73.99058371175799 40.765228408841374)))",1026714,1910,,08/22/2017 12:00:00 AM +0000,Constructed,23730,28.57,2100,40,793.31841210306,119.04961512582,1010610006,1010610006,Photogramm
"MULTIPOLYGON (((-73.79896350568796 40.73557750731819, -73.798968435184 40.7355092527496, -73.79904922634694 40.735512629290426, -73.79911715423432 40.73551546824484, -73.79911222370357 40.73558372371815, -73.79904000600946 40.735580705277656, -73.79896350568796 40.73557750731819)))",4149268,1970,,08/22/2017 12:00:00 AM +0000,Constructed,139194,27.75,2100,60,1028.00343525117,132.36387992986,4069110019,4069110019,Photogramm
"MULTIPOLYGON (((-73.83407422649131 40.84236508264309, -73.83411799244826 40.842365128482946, -73.83411789458323 40.842419116588, -73.83407412740502 40.842419070746395, -73.83407422649131 40.84236508264309)))",2121508,1915,,08/17/2017 12:00:00 AM +0000,Constructed,1160299,11.47,5110,36,238.19714024192,63.55926438405,2053880047,2053880047,Photogramm
"MULTIPOLYGON (((-73.9249201918932 40.64959758030769, -73.92484273859444 40.649601152502555, -73.92484043496191 40.649572179535454, -73.92491788940946 40.649568607342864, -73.9249201918932 40.64959758030769)))",3353921,1925,,08/17/2017 12:00:00 AM +0000,Constructed,589002,10.6494797,5110,29,227.70127789341,64.2141186611,3047270058,3047270058,Photogramm
"MULTIPOLYGON (((-73.85709502551289 40.70410283186977, -73.85720083487155 40.70423952685249, -73.85718765807506 40.70424543407768, -73.85719776147296 40.70425848783889, -73.85715261330583 40.70427872667457, -73.85703670181643 40.70412897787503, -73.85709502551289 40.70410283186977)))",4094628,1925,,08/22/2017 12:00:00 AM +0000,Constructed,23552,21.83539364,2100,107,1165.01241575002,164.17674594857,4038630105,4038630105,Photogramm
"MULTIPOLYGON (((-73.7973891229811 40.77464360224695, -73.79740860457984 40.774494294931046, -73.79748747235867 40.77450024182691, -73.79751041407935 40.77450197149252, -73.79749093270664 40.774651278825466, -73.79748060701345 40.77465050065155, -73.7973891229811 40.77464360224695)))",4129458,1965,,08/22/2017 12:00:00 AM +0000,Constructed,477855,25.47,2100,86,1549.01272118017,166.0025147895,4057680070,4057680070,Photogramm
